Name,Section,Title,Subject,Topic,OpenSeats,Credits
Evol Envir GlobHeath,002,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",4.00
Evol Envir GlobHeath,003,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  17",4.00
Evol Envir GlobHeath,004,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  20",4.00
Evol Envir GlobHeath,005,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",4.00
Evol Envir GlobHeath,006,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  21",4.00
Evol Envir GlobHeath,007,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  19",4.00
Evol Envir GlobHeath,008,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  18",4.00
Evol Envir GlobHeath,009,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   9",4.00
Evol Envir GlobHeath,001,Evol Envir GlobHeath,"Anthropology,Biological (ANTHRBIO) Open Sections",," ",4.00
How Humans Evolved,006,How Humans Evolved,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   1",4.00
How Humans Evolved,007,How Humans Evolved,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   8",4.00
How Humans Evolved,001,How Humans Evolved,"Anthropology,Biological (ANTHRBIO) Open Sections",," ",4.00
Primate Behavior,004,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  18",4.00
Primate Behavior,006,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   1",4.00
Primate Behavior,007,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  20",4.00
Primate Behavior,008,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  18",4.00
Primate Behavior,009,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  21",4.00
Primate Behavior,001,Primate Behavior,"Anthropology,Biological (ANTHRBIO) Open Sections",," ",4.00
Techn in Bio Anthro,001,Techn in Bio Anthro,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  15",1.00-3.00
Stats Modeling in R,002,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   7",4.00
Stats Modeling in R,003,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   3",4.00
Stats Modeling in R,004,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   6",4.00
Stats Modeling in R,006,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   8",4.00
Stats Modeling in R,007,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   5",4.00
Stats Modeling in R,001,Stats Modeling in R,"Anthropology,Biological (ANTHRBIO) Open Sections",," ",4.00
Topics Biol Anthro,001,Topics Biol Anthro,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  16",3.00
Topics Biol Anthro,002,Topics Biol Anthro,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  13",3.00
Research in Bio Anth,002,Research in Bio Anth,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   2",3.00-4.00
Evolution-Human Diet,001,Evolution-Human Diet,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  14",3.00
Grant-Writing,001,Grant-Writing,"Anthropology,Biological (ANTHRBIO) Open Sections",,"   4",3.00
Bio Anthro Seminar,001,Bio Anthro Seminar,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00
Curr Dev Anth Theory,001,Curr Dev Anth Theory,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  20",1.00
Grad Proseminar,001,Grad Proseminar,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",2.00
Diss-Precand,003,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,004,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,006,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,007,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,011,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,014,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,015,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Precand,034,Diss-Precand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",1.00-8.00
Diss-Cand,003,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",8.00
Diss-Cand,004,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",8.00
Diss-Cand,006,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",8.00
Diss-Cand,007,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",8.00
Diss-Cand,011,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",8.00
Diss-Cand,014,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",8.00
Diss-Cand,015,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  25",8.00
Diss-Cand,034,Diss-Cand,"Anthropology,Biological (ANTHRBIO) Open Sections",,"  24",8.00
Intro Solar System,002,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  22",4.00
Intro Solar System,003,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  12",4.00
Intro Solar System,005,Intro Solar System,Astronomy (ASTRO) Open Sections,,"   8",4.00
Intro Solar System,007,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  19",4.00
Intro Solar System,008,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  22",4.00
Intro Solar System,009,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  13",4.00
Intro Solar System,010,Intro Solar System,Astronomy (ASTRO) Open Sections,,"  18",4.00
Intro Solar System,001,Intro Solar System,Astronomy (ASTRO) Open Sections,," ",4.00
Intro Solar System,006,Intro Solar System,Astronomy (ASTRO) Open Sections,," ",4.00
Intr Stars&Universe,002,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  14",4.00
Intr Stars&Universe,003,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  23",4.00
Intr Stars&Universe,004,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  12",4.00
Intr Stars&Universe,005,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  21",4.00
Intr Stars&Universe,007,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  17",4.00
Intr Stars&Universe,008,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  17",4.00
Intr Stars&Universe,009,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  22",4.00
Intr Stars&Universe,010,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  16",4.00
Intr Stars&Universe,011,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  17",4.00
Intr Stars&Universe,012,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,,"  23",4.00
Intr Stars&Universe,001,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,," ",4.00
Intr Stars&Universe,006,Intr Stars&Universe,Astronomy (ASTRO) Open Sections,," ",4.00
Alien Skies,001,Alien Skies,Astronomy (ASTRO) Open Sections,,"  73",3.00
Cosmos Constellatns,002,Cosmos Constellatns,Astronomy (ASTRO) Open Sections,,"   2",3.00
Cosmos Constellatns,005,Cosmos Constellatns,Astronomy (ASTRO) Open Sections,,"   2",3.00
Cosmos Constellatns,001,Cosmos Constellatns,Astronomy (ASTRO) Open Sections,," ",3.00
Aliens,001,Aliens,Astronomy (ASTRO) Open Sections,," 133",1.00
Aliens,002,Aliens,Astronomy (ASTRO) Open Sections,,"  86",1.00
The Dark Universe,003,The Dark Universe,Astronomy (ASTRO) Open Sections,,"  18",1.00
Intro Astrobiology,001,Intro Astrobiology,Astronomy (ASTRO) Open Sections,,"  73",3.00
Intro Astrophysics,002,Intro Astrophysics,Astronomy (ASTRO) Open Sections,,"   5",4.00
Intro Astrophysics,003,Intro Astrophysics,Astronomy (ASTRO) Open Sections,,"  13",4.00
Intro Astrophysics,001,Intro Astrophysics,Astronomy (ASTRO) Open Sections,," ",4.00
Black Holes,001,Black Holes,Astronomy (ASTRO) Open Sections,,"   2",3.00
Astro Discoveries,001,Astro Discoveries,Astronomy (ASTRO) Open Sections,,"  26",3.00
Dark Skies,001,Dark Skies,Astronomy (ASTRO) Open Sections,,"  16",3.00
Astronomical Tech,003,Astronomical Tech,Astronomy (ASTRO) Open Sections,,"  10",4.00
Astronomical Tech,004,Astronomical Tech,Astronomy (ASTRO) Open Sections,,"   1",4.00
Astronomical Tech,001,Astronomical Tech,Astronomy (ASTRO) Open Sections,," ",4.00
Intro-Research,025,Intro-Research,Astronomy (ASTRO) Open Sections,,"  23",1.00-3.00
Exoplanets,001,Exoplanets,Astronomy (ASTRO) Open Sections,,"  13",3.00
Stellar Astrophy,001,Stellar Astrophy,Astronomy (ASTRO) Open Sections,,"  11",3.00
Computat Astro,001,Computat Astro,Astronomy (ASTRO) Open Sections,,"  16",3.00
Stars & Exoplanets,001,Stars & Exoplanets,Astronomy (ASTRO) Open Sections,,"  13",3.00
High Energ Universe,001,High Energ Universe,Astronomy (ASTRO) Open Sections,,"  20",3.00
Topc in Astr&Astroph,001,Topc in Astr&Astroph,Astronomy (ASTRO) Open Sections,,"  25",1.00-3.00
Topics in Astr&Astph,001,Topics in Astr&Astph,Astronomy (ASTRO) Open Sections,,"  25",1.00-3.00
Res-Theoret Astro,004,Res-Theoret Astro,Astronomy (ASTRO) Open Sections,,"  24",1.00-8.00
Res-Theoret Astro,014,Res-Theoret Astro,Astronomy (ASTRO) Open Sections,,"  24",1.00-8.00
Res-Theoret Astro,015,Res-Theoret Astro,Astronomy (ASTRO) Open Sections,,"  24",1.00-8.00
Res-Theoret Astro,018,Res-Theoret Astro,Astronomy (ASTRO) Open Sections,,"  24",1.00-8.00
Res-Theoret Astro,032,Res-Theoret Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,010,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,019,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,028,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,037,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,043,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  25",1.00-8.00
Res-Observ Astro,080,Res-Observ Astro,Astronomy (ASTRO) Open Sections,,"  24",1.00-8.00
Diss-Cand,004,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,005,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,010,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,015,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Diss-Cand,018,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,019,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Diss-Cand,022,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Diss-Cand,024,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,025,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,026,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Diss-Cand,032,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  24",4.00-8.00
Diss-Cand,034,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  23",4.00-8.00
Diss-Cand,045,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Diss-Cand,047,Diss-Cand,Astronomy (ASTRO) Open Sections,,"  25",4.00-8.00
Food Energy Env Jus,001,Food Energy Env Jus,Biology (BIOLOGY) Open Sections,," ",4.00
Animal Diversity,002,Animal Diversity,Biology (BIOLOGY) Open Sections,,"  16",4.00
Animal Diversity,003,Animal Diversity,Biology (BIOLOGY) Open Sections,,"  10",4.00
Animal Diversity,001,Animal Diversity,Biology (BIOLOGY) Open Sections,," ",4.00
The Science of Study,001,The Science of Study,Biology (BIOLOGY) Open Sections,,"  17",1.00
First Year Sem Biol,002,First Year Sem Biol,Biology (BIOLOGY) Open Sections,,"  15",3.00
Topics in Biology,001,Topics in Biology,Biology (BIOLOGY) Open Sections,,"  67",1.00-2.00
Python Prog Sciences,001,Python Prog Sciences,Biology (BIOLOGY) Open Sections,,"  71",3.00
Intro Biology: EEB,015,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   1",4.00
Intro Biology: EEB,017,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   1",4.00
Intro Biology: EEB,018,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  11",4.00
Intro Biology: EEB,019,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   8",4.00
Intro Biology: EEB,027,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   8",4.00
Intro Biology: EEB,028,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biology: EEB,029,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  15",4.00
Intro Biology: EEB,031,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   7",4.00
Intro Biology: EEB,033,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biology: EEB,034,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   7",4.00
Intro Biology: EEB,036,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biology: EEB,037,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   6",4.00
Intro Biology: EEB,038,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biology: EEB,043,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   3",4.00
Intro Biology: EEB,044,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   9",4.00
Intro Biology: EEB,045,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   6",4.00
Intro Biology: EEB,047,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biology: EEB,048,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  15",4.00
Intro Biology: EEB,054,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  10",4.00
Intro Biology: EEB,055,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  11",4.00
Intro Biology: EEB,056,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  12",4.00
Intro Biology: EEB,057,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"   8",4.00
Intro Biology: EEB,058,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  13",4.00
Intro Biology: EEB,001,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biology: EEB,200,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  20",4.00
Intro Biology: EEB,002,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biology: EEB,100,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  16",4.00
Intro Biology: EEB,101,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,,"  11",4.00
Intro Biology: EEB,005,Intro Biology: EEB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biol - MCDB,009,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  12",4.00
Intro Biol - MCDB,010,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  15",4.00
Intro Biol - MCDB,013,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"   4",4.00
Intro Biol - MCDB,015,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  14",4.00
Intro Biol - MCDB,017,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"   7",4.00
Intro Biol - MCDB,022,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  21",4.00
Intro Biol - MCDB,023,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"   6",4.00
Intro Biol - MCDB,024,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  17",4.00
Intro Biol - MCDB,025,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  12",4.00
Intro Biol - MCDB,001,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biol - MCDB,200,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  15",4.00
Intro Biol - MCDB,002,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biol - MCDB,100,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"  15",4.00
Intro Biol - MCDB,101,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,,"   4",4.00
Intro Biol - MCDB,005,Intro Biol - MCDB,Biology (BIOLOGY) Open Sections,," ",4.00
Intro Biol Lab,041,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   2",2.00
Intro Biol Lab,042,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   6",2.00
Intro Biol Lab,043,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  12",2.00
Intro Biol Lab,044,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  15",2.00
Intro Biol Lab,081,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   1",2.00
Intro Biol Lab,082,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   2",2.00
Intro Biol Lab,083,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   4",2.00
Intro Biol Lab,084,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   5",2.00
Intro Biol Lab,092,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   3",2.00
Intro Biol Lab,094,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"   3",2.00
Intro Biol Lab,101,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  16",2.00
Intro Biol Lab,102,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  18",2.00
Intro Biol Lab,103,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  16",2.00
Intro Biol Lab,104,Intro Biol Lab,Biology (BIOLOGY) Open Sections,,"  18",2.00
Intro Biol Lab,002,Intro Biol Lab,Biology (BIOLOGY) Open Sections,," ",2.00
Intro Cell Molec Bio,001,Intro Cell Molec Bio,Biology (BIOLOGY) Open Sections,,"  32",4.00
Accel Intro Bio,002,Accel Intro Bio,Biology (BIOLOGY) Open Sections,,"  15",4.00
Accel Intro Bio,003,Accel Intro Bio,Biology (BIOLOGY) Open Sections,,"  17",4.00
Accel Intro Bio,004,Accel Intro Bio,Biology (BIOLOGY) Open Sections,,"  21",4.00
Accel Intro Bio,001,Accel Intro Bio,Biology (BIOLOGY) Open Sections,," ",4.00
Microbiology,001,Microbiology,Biology (BIOLOGY) Open Sections,," ",4.00
General Ecology,001,General Ecology,Biology (BIOLOGY) Open Sections,," ",3.00
Research in BHS,001,Research in BHS,Biology (BIOLOGY) Open Sections,,"  25",1.00-3.00
Research in BHS,011,Research in BHS,Biology (BIOLOGY) Open Sections,,"  23",1.00-3.00
Chem Biol I,100,Chem Biol I,Biology (BIOLOGY) Open Sections,,"  32",3.00
DNA Double Helix,001,DNA Double Helix,Biophysics (BIOPHYS) Open Sections,,"  18",3.00
Python Prog Sciences,001,Python Prog Sciences,Biophysics (BIOPHYS) Open Sections,,"  71",3.00
FundPhysics LifeScI,001,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,100,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,100,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,100,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,011,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,,"   1",4.00
FundPhysics LifeScI,012,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,,"  40",4.00
FundPhysics LifeScI,010,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,200,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,200,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,200,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,021,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,,"  32",4.00
FundPhysics LifeScI,022,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,,"   5",4.00
FundPhysics LifeScI,020,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,300,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,300,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
FundPhysics LifeScI,300,FundPhysics LifeScI,Biophysics (BIOPHYS) Open Sections,," ",4.00
Life Sciences Lab I,015,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"  14",1.00
Life Sciences Lab I,020,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   5",1.00
Life Sciences Lab I,025,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   8",1.00
Life Sciences Lab I,030,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   9",1.00
Life Sciences Lab I,034,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"  11",1.00
Life Sciences Lab I,040,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"  11",1.00
Life Sciences Lab I,043,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   3",1.00
Life Sciences Lab I,044,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   8",1.00
Life Sciences Lab I,065,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"  16",1.00
Life Sciences Lab I,070,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   8",1.00
Life Sciences Lab I,074,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   1",1.00
Life Sciences Lab I,075,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   9",1.00
Life Sciences Lab I,080,Life Sciences Lab I,Biophysics (BIOPHYS) Open Sections,,"   6",1.00
Research Biophysics,008,Research Biophysics,Biophysics (BIOPHYS) Open Sections,,"  25",1.00-4.00
Research Biophysics,011,Research Biophysics,Biophysics (BIOPHYS) Open Sections,,"  24",1.00-4.00
Research Biophysics,030,Research Biophysics,Biophysics (BIOPHYS) Open Sections,,"  24",1.00-4.00
Research Biophysics,038,Research Biophysics,Biophysics (BIOPHYS) Open Sections,,"  25",1.00-4.00
Research Biophysics,054,Research Biophysics,Biophysics (BIOPHYS) Open Sections,,"  24",1.00-4.00
Intro to Info Theory,001,Intro to Info Theory,Biophysics (BIOPHYS) Open Sections,,"  35",3.00
Sr Sem Biophysics,001,Sr Sem Biophysics,Biophysics (BIOPHYS) Open Sections,,"  13",3.00
Biophys Sp Topics,001,Biophys Sp Topics,Biophysics (BIOPHYS) Open Sections,,"  71",3.00
Theory and Methods,001,Theory and Methods,Biophysics (BIOPHYS) Open Sections,,"  29",3.00
Biophys Lab,001,Biophys Lab,Biophysics (BIOPHYS) Open Sections,,"   4",3.00
Prof Dev in Biophys,001,Prof Dev in Biophys,Biophysics (BIOPHYS) Open Sections,,"  13",3.00
Seminar,001,Seminar,Biophysics (BIOPHYS) Open Sections,,"  23",1.00
First Year Seminar,100,First Year Seminar,Chemistry (CHEM) Open Sections,,"  18",3.00
Gen Chem Lab I,122,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   4",1.00
Gen Chem Lab I,123,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   6",1.00
Gen Chem Lab I,124,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   6",1.00
Gen Chem Lab I,125,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   3",1.00
Gen Chem Lab I,126,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   2",1.00
Gen Chem Lab I,132,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   3",1.00
Gen Chem Lab I,133,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   9",1.00
Gen Chem Lab I,134,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   8",1.00
Gen Chem Lab I,135,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   5",1.00
Gen Chem Lab I,136,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   7",1.00
Gen Chem Lab I,141,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   7",1.00
Gen Chem Lab I,142,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   9",1.00
Gen Chem Lab I,143,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"  10",1.00
Gen Chem Lab I,144,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   9",1.00
Gen Chem Lab I,145,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   9",1.00
Gen Chem Lab I,146,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   9",1.00
Gen Chem Lab I,100,Gen Chem Lab I,Chemistry (CHEM) Open Sections,," ",1.00
Gen Chem Lab I,230,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   1",1.00
Gen Chem Lab I,231,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   2",1.00
Gen Chem Lab I,232,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   1",1.00
Gen Chem Lab I,233,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   4",1.00
Gen Chem Lab I,234,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   8",1.00
Gen Chem Lab I,235,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   7",1.00
Gen Chem Lab I,236,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   7",1.00
Gen Chem Lab I,252,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   6",1.00
Gen Chem Lab I,253,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   8",1.00
Gen Chem Lab I,254,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   7",1.00
Gen Chem Lab I,255,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   5",1.00
Gen Chem Lab I,256,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   6",1.00
Gen Chem Lab I,200,Gen Chem Lab I,Chemistry (CHEM) Open Sections,," ",1.00
Gen Chem Lab I,330,Gen Chem Lab I,Chemistry (CHEM) Open Sections,,"   1",1.00
